competition_id,competition_name,parent_id,type,gender,category_name,category_id
sr:competition:21400,"ITF Turkey 40A, Women Singles",sr:competition:21398,singles,women,"ITF Women",sr:category:213
sr:competition:21402,"ITF Turkey 40A, Women Doubles",sr:competition:21398,doubles,women,"ITF Women",sr:category:213
sr:competition:21432,"ITF Egypt 05A, Women Singles",sr:competition:21430,singles,women,"ITF Women",sr:category:213
sr:competition:21434,"ITF Egypt 05A, Women Doubles",sr:competition:21430,doubles,women,"ITF Women",sr:category:213
sr:competition:21438,"ITF Great Britain 07A, Women Singles",sr:competition:21436,singles,women,"ITF Women",sr:category:213
sr:competition:21440,"ITF Great Britain 07A, Women Doubles",sr:competition:21436,doubles,women,"ITF Women",sr:category:213
sr:competition:21444,"ITF Tunisia 06A, Women Singles",sr:competition:21442,singles,women,"ITF Women",sr:category:213
sr:competition:21446,"ITF Tunisia 06A, Women Doubles",sr:competition:21442,doubles,women,"ITF Women",sr:category:213
sr:competition:21450,"ITF Australia 02A, Women Singles",sr:competition:21448,singles,women,"ITF Women",sr:category:213
sr:competition:21452,"ITF Australia 02A, Women Doubles",sr:competition:21448,doubles,women,"ITF Women",sr:category:213
sr:competition:21468,"ITF Russia 01A, Women Singles",sr:competition:21466,singles,women,"ITF Women",sr:category:213
sr:competition:21470,"ITF Russia 01A, Women Doubles",sr:competition:21466,doubles,women,"ITF Women",sr:category:213
sr:competition:21474,"ITF USA 06A, Women Singles",sr:competition:21472,singles,women,"ITF Women",sr:category:213
sr:competition:21476,"ITF USA 06A, Women Doubles",sr:competition:21472,doubles,women,"ITF Women",sr:category:213
sr:competition:21480,"ITF China 02A, Women Singles",sr:competition:21478,singles,women,"ITF Women",sr:category:213
sr:competition:21482,"ITF China 02A, Women Doubles",sr:competition:21478,doubles,women,"ITF Women",sr:category:213
sr:competition:21486,"ITF Egypt 06A, Women Singles",sr:competition:21484,singles,women,"ITF Women",sr:category:213
sr:competition:21488,"ITF Egypt 06A, Women Doubles",sr:competition:21484,doubles,women,"ITF Women",sr:category:213
sr:competition:21492,"ITF Spain 03A, Women Singles",sr:competition:21490,singles,women,"ITF Women",sr:category:213
sr:competition:21494,"ITF Spain 03A, Women Doubles",sr:competition:21490,doubles,women,"ITF Women",sr:category:213
sr:competition:21498,"ITF Tunisia 07A, Women Singles",sr:competition:21496,singles,women,"ITF Women",sr:category:213
sr:competition:21500,"ITF Tunisia 07A, Women Doubles",sr:competition:21496,doubles,women,"ITF Women",sr:category:213
sr:competition:21514,"ITF Turkey 06A, Women Singles",sr:competition:21512,singles,women,"ITF Women",sr:category:213
sr:competition:21516,"ITF Turkey 06A, Women Doubles",sr:competition:21512,doubles,women,"ITF Women",sr:category:213
sr:competition:21520,"ITF Turkey 07A, Women Singles",sr:competition:21518,singles,women,"ITF Women",sr:category:213
sr:competition:21522,"ITF Turkey 07A, Women Doubles",sr:competition:21518,doubles,women,"ITF Women",sr:category:213
sr:competition:21584,"ITF Spain 24A, Women Singles",sr:competition:21582,singles,women,"ITF Women",sr:category:213
sr:competition:21586,"ITF Spain 24A, Women Doubles",sr:competition:21582,doubles,women,"ITF Women",sr:category:213
sr:competition:21590,"ITF Belarus 03A, Women Singles",sr:competition:21588,singles,women,"ITF Women",sr:category:213
sr:competition:21592,"ITF Belarus 03A, Women Doubles",sr:competition:21588,doubles,women,"ITF Women",sr:category:213
sr:competition:21596,"ITF Egypt 35A, Women Singles",sr:competition:21594,singles,women,"ITF Women",sr:category:213
sr:competition:21598,"ITF Egypt 35A, Women Doubles",sr:competition:21594,doubles,women,"ITF Women",sr:category:213
sr:competition:21602,"ITF Greece 10A, Women Singles",sr:competition:21600,singles,women,"ITF Women",sr:category:213
sr:competition:21604,"ITF Greece 10A, Women Doubles",sr:competition:21600,doubles,women,"ITF Women",sr:category:213
sr:competition:21608,"ITF South Africa 01A, Women Singles",sr:competition:21606,singles,women,"ITF Women",sr:category:213
sr:competition:21610,"ITF South Africa 01A, Women Doubles",sr:competition:21606,doubles,women,"ITF Women",sr:category:213
sr:competition:21614,"ITF Tunisia 36A, Women Singles",sr:competition:21612,singles,women,"ITF Women",sr:category:213
sr:competition:21616,"ITF Tunisia 36A, Women Doubles",sr:competition:21612,doubles,women,"ITF Women",sr:category:213
sr:competition:21620,"ITF Turkey 41A, Women Singles",sr:competition:21618,singles,women,"ITF Women",sr:category:213
sr:competition:21622,"ITF Turkey 41A, Women Doubles",sr:competition:21618,doubles,women,"ITF Women",sr:category:213
sr:competition:21710,"ITF Brazil 09B, Women Singles",sr:competition:21708,singles,women,"ITF Women",sr:category:213
sr:competition:21712,"ITF Brazil 09B, Women Doubles",sr:competition:21708,doubles,women,"ITF Women",sr:category:213
sr:competition:21716,"ITF Ecuador 01A, Women Singles",sr:competition:21714,singles,women,"ITF Women",sr:category:213
sr:competition:21718,"ITF Ecuador 01A, Women Doubles",sr:competition:21714,doubles,women,"ITF Women",sr:category:213
sr:competition:21722,"ITF Czech Republic 09A, Women Singles",sr:competition:21720,singles,women,"ITF Women",sr:category:213
sr:competition:21724,"ITF Czech Republic 09A, Women Doubles",sr:competition:21720,doubles,women,"ITF Women",sr:category:213
sr:competition:21756,"ITF Chile 01A, Women Singles",sr:competition:21754,singles,women,"ITF Women",sr:category:213
sr:competition:21758,"ITF Chile 01A, Women Doubles",sr:competition:21754,doubles,women,"ITF Women",sr:category:213
sr:competition:21812,"ITF Egypt 36A, Women Singles",sr:competition:21810,singles,women,"ITF Women",sr:category:213
sr:competition:21814,"ITF Egypt 36A, Women Doubles",sr:competition:21810,doubles,women,"ITF Women",sr:category:213
sr:competition:21818,"ITF India 07A, Women Singles",sr:competition:21816,singles,women,"ITF Women",sr:category:213
sr:competition:21820,"ITF India 07A, Women Doubles",sr:competition:21816,doubles,women,"ITF Women",sr:category:213
sr:competition:21824,"ITF South Africa 02A, Women Singles",sr:competition:21822,singles,women,"ITF Women",sr:category:213
sr:competition:21826,"ITF South Africa 02A, Women Doubles",sr:competition:21822,doubles,women,"ITF Women",sr:category:213
sr:competition:21830,"ITF Spain 22A, Women Singles",sr:competition:21828,singles,women,"ITF Women",sr:category:213
sr:competition:21832,"ITF Spain 22A, Women Doubles",sr:competition:21828,doubles,women,"ITF Women",sr:category:213
sr:competition:21836,"ITF Tunisia 37A, Women Singles",sr:competition:21834,singles,women,"ITF Women",sr:category:213
sr:competition:21838,"ITF Tunisia 37A, Women Doubles",sr:competition:21834,doubles,women,"ITF Women",sr:category:213
sr:competition:21842,"ITF Turkey 42A, Women Singles",sr:competition:21840,singles,women,"ITF Women",sr:category:213
sr:competition:21844,"ITF Turkey 42A, Women Doubles",sr:competition:21840,doubles,women,"ITF Women",sr:category:213
sr:competition:21864,"ITF Egypt 07A, Women Singles",sr:competition:21862,singles,women,"ITF Women",sr:category:213
sr:competition:21866,"ITF Egypt 07A, Women Doubles",sr:competition:21862,doubles,women,"ITF Women",sr:category:213
sr:competition:21870,"ITF France 04B, Women Singles",sr:competition:21868,singles,women,"ITF Women",sr:category:213
sr:competition:21872,"ITF France 04B, Women Doubles",sr:competition:21868,doubles,women,"ITF Women",sr:category:213
sr:competition:21880,"ITF Spain 04A, Women Singles",sr:competition:21878,singles,women,"ITF Women",sr:category:213
sr:competition:21882,"ITF Spain 04A, Women Doubles",sr:competition:21878,doubles,women,"ITF Women",sr:category:213
sr:competition:21886,"ITF Tunisia 08A, Women Singles",sr:competition:21884,singles,women,"ITF Women",sr:category:213
sr:competition:21888,"ITF Tunisia 08A, Women Doubles",sr:competition:21884,doubles,women,"ITF Women",sr:category:213
sr:competition:21892,"ITF Turkey 08A, Women Singles",sr:competition:21890,singles,women,"ITF Women",sr:category:213
sr:competition:21894,"ITF Turkey 08A, Women Doubles",sr:competition:21890,doubles,women,"ITF Women",sr:category:213
sr:competition:21898,"ITF China 03C, Women Singles",sr:competition:21896,singles,women,"ITF Women",sr:category:213
sr:competition:21900,"ITF China 03C, Women Doubles",sr:competition:21896,doubles,women,"ITF Women",sr:category:213
sr:competition:21904,"ITF Australia 04A, Women Singles",sr:competition:21902,singles,women,"ITF Women",sr:category:213
sr:competition:21906,"ITF Australia 04A, Women Doubles",sr:competition:21902,doubles,women,"ITF Women",sr:category:213
sr:competition:21910,"ITF Brazil 02A, Women Singles",sr:competition:21908,singles,women,"ITF Women",sr:category:213
sr:competition:21912,"ITF Brazil 02A, Women Doubles",sr:competition:21908,doubles,women,"ITF Women",sr:category:213
sr:competition:21916,"ITF France 09A, Women Singles",sr:competition:21914,singles,women,"ITF Women",sr:category:213
sr:competition:21918,"ITF France 09A, Women Doubles",sr:competition:21914,doubles,women,"ITF Women",sr:category:213
sr:competition:21922,"ITF Egypt 08A, Women Singles",sr:competition:21920,singles,women,"ITF Women",sr:category:213
sr:competition:21924,"ITF Egypt 08A, Women Doubles",sr:competition:21920,doubles,women,"ITF Women",sr:category:213
sr:competition:21928,"ITF Greece 01A, Women Singles",sr:competition:21926,singles,women,"ITF Women",sr:category:213
sr:competition:21930,"ITF Greece 01A, Women Doubles",sr:competition:21926,doubles,women,"ITF Women",sr:category:213
sr:competition:21934,"ITF Italy 03A, Women Singles",sr:competition:21932,singles,women,"ITF Women",sr:category:213
sr:competition:21936,"ITF Italy 03A, Women Doubles",sr:competition:21932,doubles,women,"ITF Women",sr:category:213
sr:competition:21940,"ITF Tunisia 09A, Women Singles",sr:competition:21938,singles,women,"ITF Women",sr:category:213
sr:competition:21942,"ITF Tunisia 09A, Women Doubles",sr:competition:21938,doubles,women,"ITF Women",sr:category:213
sr:competition:21946,"ITF Turkey 09A, Women Singles",sr:competition:21944,singles,women,"ITF Women",sr:category:213
sr:competition:21950,"ITF Turkey 12A, Women Singles",sr:competition:21948,singles,women,"ITF Women",sr:category:213
sr:competition:21952,"ITF Turkey 12A, Women Doubles",sr:competition:21948,doubles,women,"ITF Women",sr:category:213
sr:competition:21954,"ITF Turkey 09A, Women Doubles",sr:competition:21944,doubles,women,"ITF Women",sr:category:213
sr:competition:21958,"ITF Tunisia 13A, Women Singles",sr:competition:21956,singles,women,"ITF Women",sr:category:213
sr:competition:21960,"ITF Tunisia 13A, Women Doubles",sr:competition:21956,doubles,women,"ITF Women",sr:category:213
sr:competition:21966,"ITF Portugal 02A, Women Singles",sr:competition:21964,singles,women,"ITF Women",sr:category:213
sr:competition:21968,"ITF Portugal 02A, Women Doubles",sr:competition:21964,doubles,women,"ITF Women",sr:category:213
sr:competition:21972,"ITF USA 07A, Women Singles",sr:competition:21970,singles,women,"ITF Women",sr:category:213
sr:competition:21974,"ITF USA 07A, Women Doubles",sr:competition:21970,doubles,women,"ITF Women",sr:category:213
sr:competition:21978,"ITF Greece 04A, Women Singles",sr:competition:21976,singles,women,"ITF Women",sr:category:213
sr:competition:21980,"ITF Greece 04A, Women Doubles",sr:competition:21976,doubles,women,"ITF Women",sr:category:213
sr:competition:21984,"ITF Egypt 11A, Women Singles",sr:competition:21982,singles,women,"ITF Women",sr:category:213
sr:competition:21986,"ITF Egypt 11A, Women Doubles",sr:competition:21982,doubles,women,"ITF Women",sr:category:213
sr:competition:21990,"ITF China 03B, Women Singles",sr:competition:21988,singles,women,"ITF Women",sr:category:213
sr:competition:21992,"ITF China 03B, Women Doubles",sr:competition:21988,doubles,women,"ITF Women",sr:category:213
sr:competition:21996,"ITF Egypt 09A, Women Singles",sr:competition:21994,singles,women,"ITF Women",sr:category:213
sr:competition:21998,"ITF Egypt 09A, Women Doubles",sr:competition:21994,doubles,women,"ITF Women",sr:category:213
sr:competition:22002,"ITF Brazil 03A, Women Singles",sr:competition:22000,singles,women,"ITF Women",sr:category:213
sr:competition:22004,"ITF Brazil 03A, Women Doubles",sr:competition:22000,doubles,women,"ITF Women",sr:category:213
sr:competition:22020,"ITF Japan 02A, Women Singles",sr:competition:22012,singles,women,"ITF Women",sr:category:213
sr:competition:22022,"ITF Japan 02A, Women Doubles",sr:competition:22012,doubles,women,"ITF Women",sr:category:213
sr:competition:22026,"ITF Italy 02A, Women Singles",sr:competition:22024,singles,women,"ITF Women",sr:category:213
sr:competition:22028,"ITF Italy 02A, Women Doubles",sr:competition:22024,doubles,women,"ITF Women",sr:category:213
sr:competition:22032,"ITF Australia 06A, Women Singles",sr:competition:22030,singles,women,"ITF Women",sr:category:213
sr:competition:22034,"ITF Australia 06A, Women Doubles",sr:competition:22030,doubles,women,"ITF Women",sr:category:213
sr:competition:22038,"ITF France 06A, Women Singles",sr:competition:22036,singles,women,"ITF Women",sr:category:213
sr:competition:22040,"ITF France 06A, Women Doubles",sr:competition:22036,doubles,women,"ITF Women",sr:category:213
sr:competition:22044,"ITF Greece 02A, Women Singles",sr:competition:22042,singles,women,"ITF Women",sr:category:213
sr:competition:22046,"ITF Greece 02A, Women Doubles",sr:competition:22042,doubles,women,"ITF Women",sr:category:213
sr:competition:22050,"ITF Italy 04A, Women Singles",sr:competition:22048,singles,women,"ITF Women",sr:category:213
sr:competition:22052,"ITF Italy 04A, Women Doubles",sr:competition:22048,doubles,women,"ITF Women",sr:category:213
sr:competition:22056,"ITF Tunisia 11A, Women Singles",sr:competition:22054,singles,women,"ITF Women",sr:category:213
sr:competition:22058,"ITF Tunisia 11A, Women Doubles",sr:competition:22054,doubles,women,"ITF Women",sr:category:213
sr:competition:22062,"ITF Turkey 10A, Women Singles",sr:competition:22060,singles,women,"ITF Women",sr:category:213
sr:competition:22064,"ITF Turkey 10A, Women Doubles",sr:competition:22060,doubles,women,"ITF Women",sr:category:213
sr:competition:22068,"ITF Australia 05A, Women Singles",sr:competition:22066,singles,women,"ITF Women",sr:category:213
sr:competition:22070,"ITF Australia 05A, Women Doubles",sr:competition:22066,doubles,women,"ITF Women",sr:category:213
sr:competition:22074,"ITF Italy 01A, Women Singles",sr:competition:22072,singles,women,"ITF Women",sr:category:213
sr:competition:22076,"ITF Italy 01A, Women Doubles",sr:competition:22072,doubles,women,"ITF Women",sr:category:213
sr:competition:22080,"ITF France 08A, Women Singles",sr:competition:22078,singles,women,"ITF Women",sr:category:213
sr:competition:22082,"ITF France 08A, Women Doubles",sr:competition:22078,doubles,women,"ITF Women",sr:category:213
sr:competition:22086,"ITF China 04B, Women Singles",sr:competition:22084,singles,women,"ITF Women",sr:category:213
sr:competition:22088,"ITF China 04B, Women Doubles",sr:competition:22084,doubles,women,"ITF Women",sr:category:213
sr:competition:22092,"ITF Egypt 10A, Women Singles",sr:competition:22090,singles,women,"ITF Women",sr:category:213
sr:competition:22094,"ITF Egypt 10A, Women Doubles",sr:competition:22090,doubles,women,"ITF Women",sr:category:213
sr:competition:22098,"ITF Turkey 11A, Women Singles",sr:competition:22096,singles,women,"ITF Women",sr:category:213
sr:competition:22100,"ITF Turkey 11A, Women Doubles",sr:competition:22096,doubles,women,"ITF Women",sr:category:213
sr:competition:22104,"ITF Tunisia 12A, Women Singles",sr:competition:22102,singles,women,"ITF Women",sr:category:213
sr:competition:22106,"ITF Tunisia 12A, Women Doubles",sr:competition:22102,doubles,women,"ITF Women",sr:category:213
sr:competition:22110,"ITF France 07A, Women Singles",sr:competition:22108,singles,women,"ITF Women",sr:category:213
sr:competition:22112,"ITF France 07A, Women Doubles",sr:competition:22108,doubles,women,"ITF Women",sr:category:213
sr:competition:22116,"ITF Japan 01A, Women Singles",sr:competition:22114,singles,women,"ITF Women",sr:category:213
sr:competition:22118,"ITF Japan 01A, Women Doubles",sr:competition:22114,doubles,women,"ITF Women",sr:category:213
sr:competition:22122,"ITF Turkey 16A, Women Singles",sr:competition:22120,singles,women,"ITF Women",sr:category:213
sr:competition:22124,"ITF Turkey 16A, Women Doubles",sr:competition:22120,doubles,women,"ITF Women",sr:category:213
sr:competition:22128,"ITF Greece 03A, Women Singles",sr:competition:22126,singles,women,"ITF Women",sr:category:213
sr:competition:22130,"ITF Greece 03A, Women Doubles",sr:competition:22126,doubles,women,"ITF Women",sr:category:213
sr:competition:22170,"ITF Ecuador 02A, Women Singles",sr:competition:22168,singles,women,"ITF Women",sr:category:213
sr:competition:22172,"ITF Ecuador 02A, Women Doubles",sr:competition:22168,doubles,women,"ITF Women",sr:category:213
sr:competition:22176,"ITF Thailand 01A, Women Singles",sr:competition:22174,singles,women,"ITF Women",sr:category:213
sr:competition:22178,"ITF Thailand 01A, Women Doubles",sr:competition:22174,doubles,women,"ITF Women",sr:category:213
sr:competition:22182,"ITF Italy 05A, Women Singles",sr:competition:22180,singles,women,"ITF Women",sr:category:213
sr:competition:22184,"ITF Italy 05A, Women Doubles",sr:competition:22180,doubles,women,"ITF Women",sr:category:213
sr:competition:22188,"ITF Chile 02A, Women Singles",sr:competition:22186,singles,women,"ITF Women",sr:category:213
sr:competition:22190,"ITF Chile 02A, Women Doubles",sr:competition:22186,doubles,women,"ITF Women",sr:category:213
sr:competition:22194,"ITF Spain 23A, Women Singles",sr:competition:22192,singles,women,"ITF Women",sr:category:213
sr:competition:22196,"ITF Spain 23A, Women Doubles",sr:competition:22192,doubles,women,"ITF Women",sr:category:213
sr:competition:22200,"ITF Czech Republic 10A, Women Singles",sr:competition:22198,singles,women,"ITF Women",sr:category:213
sr:competition:22202,"ITF Czech Republic 10A, Women Doubles",sr:competition:22198,doubles,women,"ITF Women",sr:category:213
sr:competition:22206,"ITF Japan 03A, Women Singles",sr:competition:22204,singles,women,"ITF Women",sr:category:213
sr:competition:22208,"ITF Japan 03A, Women Doubles",sr:competition:22204,doubles,women,"ITF Women",sr:category:213
sr:competition:22212,"ITF Egypt 37A, Women Singles",sr:competition:22210,singles,women,"ITF Women",sr:category:213
sr:competition:22214,"ITF Egypt 37A, Women Doubles",sr:competition:22210,doubles,women,"ITF Women",sr:category:213
sr:competition:22218,"ITF Turkey 13A, Women Singles",sr:competition:22216,singles,women,"ITF Women",sr:category:213
sr:competition:22220,"ITF Turkey 13A, Women Doubles",sr:competition:22216,doubles,women,"ITF Women",sr:category:213
sr:competition:22228,"ITF USA 09A, Women Singles",sr:competition:22226,singles,women,"ITF Women",sr:category:213
sr:competition:22230,"ITF USA 09A, Women Doubles",sr:competition:22226,doubles,women,"ITF Women",sr:category:213
sr:competition:22236,"ITF Brazil 03B, Women Singles",sr:competition:22234,singles,women,"ITF Women",sr:category:213
sr:competition:22238,"ITF Brazil 03B, Women Doubles",sr:competition:22234,doubles,women,"ITF Women",sr:category:213
sr:competition:22244,"ITF India 04A, Women Singles",sr:competition:22242,singles,women,"ITF Women",sr:category:213
sr:competition:22246,"ITF India 04A, Women Doubles",sr:competition:22242,doubles,women,"ITF Women",sr:category:213
sr:competition:22250,"ITF South Africa 03A, Women Singles",sr:competition:22248,singles,women,"ITF Women",sr:category:213
sr:competition:22252,"ITF South Africa 03A, Women Doubles",sr:competition:22248,doubles,women,"ITF Women",sr:category:213
sr:competition:22256,"ITF Tunisia 38A, Women Singles",sr:competition:22254,singles,women,"ITF Women",sr:category:213
sr:competition:22258,"ITF Tunisia 38A, Women Doubles",sr:competition:22254,doubles,women,"ITF Women",sr:category:213
sr:competition:22262,"ITF Turkey 43A, Women Singles",sr:competition:22260,singles,women,"ITF Women",sr:category:213
sr:competition:22264,"ITF Turkey 43A, Women Doubles",sr:competition:22260,doubles,women,"ITF Women",sr:category:213
sr:competition:22286,"ITF Croatia 01A, Women Singles",sr:competition:22284,singles,women,"ITF Women",sr:category:213
sr:competition:22288,"ITF Croatia 01A, Women Doubles",sr:competition:22284,doubles,women,"ITF Women",sr:category:213
sr:competition:22304,"ITF Egypt 12A, Women Singles",sr:competition:22302,singles,women,"ITF Women",sr:category:213
sr:competition:22306,"ITF Egypt 12A, Women Doubles",sr:competition:22302,doubles,women,"ITF Women",sr:category:213
sr:competition:22322,"ITF France 10A, Women Singles",sr:competition:22320,singles,women,"ITF Women",sr:category:213
sr:competition:22324,"ITF France 10A, Women Doubles",sr:competition:22320,doubles,women,"ITF Women",sr:category:213
sr:competition:22328,"ITF Egypt 15A, Women Singles",sr:competition:22326,singles,women,"ITF Women",sr:category:213
sr:competition:22330,"ITF Egypt 15A, Women Doubles",sr:competition:22326,doubles,women,"ITF Women",sr:category:213
sr:competition:22334,"ITF Uzbekistan 01A, Women Singles",,singles,women,"ITF Women",sr:category:213
sr:competition:22336,"ITF Uzbekistan 01A, Women Doubles",sr:competition:22332,doubles,women,"ITF Women",sr:category:213
sr:competition:22340,"ITF Greece 05A, Women Singles",sr:competition:22338,singles,women,"ITF Women",sr:category:213
sr:competition:22342,"ITF Greece 05A, Women Doubles",sr:competition:22338,doubles,women,"ITF Women",sr:category:213
sr:competition:22346,"ITF Tunisia 14A, Women Singles",sr:competition:22344,singles,women,"ITF Women",sr:category:213
sr:competition:22348,"ITF Tunisia 14A, Women Doubles",sr:competition:22344,doubles,women,"ITF Women",sr:category:213
sr:competition:22354,"ITF Italy 08A, Women Singles",sr:competition:22352,singles,women,"ITF Women",sr:category:213
sr:competition:22356,"ITF Italy 08A, Women Doubles",sr:competition:22352,doubles,women,"ITF Women",sr:category:213
sr:competition:22360,"ITF USA 10A, Women Singles",sr:competition:22358,singles,women,"ITF Women",sr:category:213
sr:competition:22362,"ITF USA 10A, Women Doubles",sr:competition:22358,doubles,women,"ITF Women",sr:category:213
sr:competition:22366,"ITF USA 13A, Women Singles",sr:competition:22364,singles,women,"ITF Women",sr:category:213
sr:competition:22368,"ITF USA 13A, Women Doubles",sr:competition:22364,doubles,women,"ITF Women",sr:category:213
sr:competition:22372,"ITF Turkey 14A, Women Singles",sr:competition:22370,singles,women,"ITF Women",sr:category:213
sr:competition:22374,"ITF Turkey 14A, Women Doubles",sr:competition:22370,doubles,women,"ITF Women",sr:category:213
sr:competition:22378,"ITF China 06A, Women Singles",sr:competition:22376,singles,women,"ITF Women",sr:category:213
sr:competition:22380,"ITF China 06A, Women Doubles",sr:competition:22376,doubles,women,"ITF Women",sr:category:213
sr:competition:22384,"ITF Italy 06A, Women Singles",sr:competition:22382,singles,women,"ITF Women",sr:category:213
sr:competition:22386,"ITF Italy 06A, Women Doubles",sr:competition:22382,doubles,women,"ITF Women",sr:category:213
sr:competition:22390,"ITF Mexico 01A, Women Singles",sr:competition:22388,singles,women,"ITF Women",sr:category:213
sr:competition:22392,"ITF Mexico 01A, Women Doubles",sr:competition:22388,doubles,women,"ITF Women",sr:category:213
sr:competition:22396,"ITF USA 11A, Women Singles",sr:competition:22394,singles,women,"ITF Women",sr:category:213
sr:competition:22398,"ITF USA 11A, Women Doubles",sr:competition:22394,doubles,women,"ITF Women",sr:category:213
sr:competition:22404,"ITF Egypt 13A, Women Singles",sr:competition:22400,singles,women,"ITF Women",sr:category:213
sr:competition:22406,"ITF Egypt 13A, Women Doubles",sr:competition:22400,doubles,women,"ITF Women",sr:category:213
sr:competition:22410,"ITF Kazakhstan 02B, Women Singles",sr:competition:22408,singles,women,"ITF Women",sr:category:213
sr:competition:22412,"ITF Kazakhstan 02B, Women Doubles",sr:competition:22408,doubles,women,"ITF Women",sr:category:213
sr:competition:22416,"ITF Tunisia 15A, Women Singles",sr:competition:22414,singles,women,"ITF Women",sr:category:213
sr:competition:22418,"ITF Tunisia 15A, Women Doubles",sr:competition:22414,doubles,women,"ITF Women",sr:category:213
sr:competition:22422,"ITF Italy 07A, Women Singles",sr:competition:22420,singles,women,"ITF Women",sr:category:213
sr:competition:22424,"ITF Italy 07A, Women Doubles",sr:competition:22420,doubles,women,"ITF Women",sr:category:213
sr:competition:22426,"ITF USA 12A, Women Singles",sr:competition:22402,singles,women,"ITF Women",sr:category:213
sr:competition:22428,"ITF USA 12A, Women Doubles",sr:competition:22402,doubles,women,"ITF Women",sr:category:213
sr:competition:22432,"ITF Switzerland 01A, Women Singles",sr:competition:22430,singles,women,"ITF Women",sr:category:213
sr:competition:22434,"ITF Switzerland 01A, Women Doubles",sr:competition:22430,doubles,women,"ITF Women",sr:category:213
sr:competition:22438,"ITF Egypt 14A, Women Singles",sr:competition:22436,singles,women,"ITF Women",sr:category:213
sr:competition:22440,"ITF Egypt 14A, Women Doubles",sr:competition:22436,doubles,women,"ITF Women",sr:category:213
sr:competition:22444,"ITF Kazakhstan 03A, Women Singles",sr:competition:22442,singles,women,"ITF Women",sr:category:213
sr:competition:22446,"ITF Kazakhstan 03A, Women Doubles",sr:competition:22442,doubles,women,"ITF Women",sr:category:213
sr:competition:22450,"ITF Tunisia 16A, Women Singles",sr:competition:22448,singles,women,"ITF Women",sr:category:213
sr:competition:22452,"ITF Tunisia 16A, Women Doubles",sr:competition:22448,doubles,women,"ITF Women",sr:category:213
sr:competition:22456,"ITF Turkey 15A, Women Singles",sr:competition:22454,singles,women,"ITF Women",sr:category:213
sr:competition:22458,"ITF Turkey 15A, Women Doubles",sr:competition:22454,doubles,women,"ITF Women",sr:category:213
sr:competition:22462,"ITF China 05A, Women Singles",sr:competition:22460,singles,women,"ITF Women",sr:category:213
sr:competition:22464,"ITF China 05A, Women Doubles",sr:competition:22460,doubles,women,"ITF Women",sr:category:213
sr:competition:22468,"ITF Tunisia 10A, Women Singles",sr:competition:22466,singles,women,"ITF Women",sr:category:213
sr:competition:22470,"ITF Tunisia 10A, Women Doubles",sr:competition:22466,doubles,women,"ITF Women",sr:category:213
sr:competition:22474,"ITF Japan 04A, Women Singles",sr:competition:22472,singles,women,"ITF Women",sr:category:213
sr:competition:22476,"ITF Japan 04A, Women Doubles",sr:competition:22472,doubles,women,"ITF Women",sr:category:213
sr:competition:22480,"ITF USA 14A, Women Singles",sr:competition:22478,singles,women,"ITF Women",sr:category:213
sr:competition:22482,"ITF USA 14A, Women Doubles",sr:competition:22478,doubles,women,"ITF Women",sr:category:213
sr:competition:22486,"ITF Germany 03A, Women Singles",sr:competition:22484,singles,women,"ITF Women",sr:category:213
sr:competition:22488,"ITF Germany 03A, Women Doubles",sr:competition:22484,doubles,women,"ITF Women",sr:category:213
sr:competition:22492,"ITF Russia 02A, Women Singles",sr:competition:22490,singles,women,"ITF Women",sr:category:213
sr:competition:22494,"ITF Russia 02A, Women Doubles",sr:competition:22490,doubles,women,"ITF Women",sr:category:213
sr:competition:22498,"ITF Tunisia 18A, Women Singles",sr:competition:22496,singles,women,"ITF Women",sr:category:213
sr:competition:22500,"ITF Tunisia 18A, Women Doubles",sr:competition:22496,doubles,women,"ITF Women",sr:category:213
sr:competition:22504,"ITF Egypt 16A, Women Singles",sr:competition:22502,singles,women,"ITF Women",sr:category:213
sr:competition:22506,"ITF Egypt 16A, Women Doubles",sr:competition:22502,doubles,women,"ITF Women",sr:category:213
sr:competition:22510,"ITF Hungary 01A, Women Singles",sr:competition:22508,singles,women,"ITF Women",sr:category:213
sr:competition:22512,"ITF Hungary 01A, Women Doubles",sr:competition:22508,doubles,women,"ITF Women",sr:category:213
sr:competition:22516,"ITF Israel 01A, Women Singles",sr:competition:22514,singles,women,"ITF Women",sr:category:213
sr:competition:22518,"ITF Israel 01A, Women Doubles",sr:competition:22514,doubles,women,"ITF Women",sr:category:213
sr:competition:22522,"ITF Italy 09A, Women Singles",sr:competition:22520,singles,women,"ITF Women",sr:category:213
sr:competition:22524,"ITF Italy 09A, Women Doubles",sr:competition:22520,doubles,women,"ITF Women",sr:category:213
sr:competition:22528,"ITF Thailand 02A, Women Singles",sr:competition:22526,singles,women,"ITF Women",sr:category:213
sr:competition:22530,"ITF Thailand 02A, Women Doubles",sr:competition:22526,doubles,women,"ITF Women",sr:category:213
sr:competition:22534,"ITF Turkey 17A, Women Singles",sr:competition:22532,singles,women,"ITF Women",sr:category:213
sr:competition:22536,"ITF Turkey 17A, Women Doubles",sr:competition:22532,doubles,women,"ITF Women",sr:category:213
sr:competition:22540,"ITF France 11A, Women Singles",sr:competition:22538,singles,women,"ITF Women",sr:category:213
